image_path	prompt	question_type	video_type	ground_truth	is_assistive_object	response
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--recycling-bin--clutter--yZbDo0ABVObu1sR31yp3rVqz_bFxyA-R_stnsAwd3E4.mp4	What type of container appears in the video?	O	clutter	['recycling bin']	False	Trash bin |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--i-phone-11-pro--clutter-pan--wZH0WQi-QvGm8BqonE-S2XV8GMilQICF0ZhpwUO9kXo.mp4	What type of electronic device appears in the video?	O	clutter	['i phone 11 pro']	False	Cell phone 10 10 10 10 10 10 10 10 10 ende ende ende ende ende ende
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--i-phone-11-pro--clutter-pan---SRAtkghP8TMedFkltBRHpNpmuTs3_NS1bT6CWKBwHU.mp4	What type of electronic device appears in the video?	O	clutter	['i phone 11 pro']	False	Cell phone\"The image shows a person standing on a wooden floor with a white smartphone lying on the ground.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--i-phone-11-pro--clutter--ZKsX0sD1Csyki10WmhDAikeZE1xzVnXFjYBdv_1Oc-4.mp4	What type of electronic device appears in the video?	O	clutter	['i phone 11 pro']	False	Cell phone |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--washing-basket--clutter-pan--fybtj0L5fwHbJ1egrCIDGV0OhdQcvZ4w4Han1jH-qHk.mp4	What type of container appears in the video?	O	clutter	['washing basket']	False	Basket
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--washing-basket--clutter--hrse4s-kU1zNZUyb9s_SchhIcoC0hB2W_nNTgKdZjUU.mp4	What type of container appears in the video?	O	clutter	['washing basket']	False	Basket
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--washing-basket--clutter-pan--TjvBCMwRjqPfJRgRABCC5yZ1aJdK6-B0JIN9WXCPqwA.mp4	What type of container appears in the video?	O	clutter	['washing basket']	False	Basket \"The video begins with a close-up shot of a person's hand holding a small
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--money-pouch--clutter--RSu_ILUcBXgoJkSKN6WquQ_StnMGCFxiihtLbaRgjCc.mp4	What type of accessory appears in the video?	O	clutter	['money pouch']	False	Headphones 1.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--money-pouch--clutter--J4rFqg0hYkaSyJaPv8DQbk7w4qQEaqBOyneTipttXsw.mp4	What type of accessory appears in the video?	O	clutter	['money pouch']	False	Headphones | | | | | | | | | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--money-pouch--clutter--liuJLi6j30k6r5lVagz98nUXGrwv8VAaKodbF4tX4mw.mp4	What type of accessory appears in the video?	O	clutter	['money pouch']	False	Headphones
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--virgin-remote-control--clutter--S74x4K5hnSxXLvn_11NsBfea5aEElmW425uFOnDt49Q.mp4	What type of TV accessory in the video?	O	clutter	['virgin remote control']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--virgin-remote-control--clutter--IFvbsYs54vFWD5btWzOiG31i8YKkBekbIjqCKyFckLk.mp4	What type of TV accessory in the video?	O	clutter	['virgin remote control']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--virgin-remote-control--clutter--n1BrDwvn8NEQjLJRE_v2MNB8MJyu6wJ1kQ4qZNYa2Zo.mp4	What type of TV accessory in the video?	O	clutter	['virgin remote control']	False	Remote control ### ### ### ### ### ### ### ### ### ### ###
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--phone--clutter--XmKq3mrIdnyrknepNgeGGbRUNTbrgVbjnyb-RrkWWw4.mp4	What type of electronic device appears in the video?	O	clutter	['phone']	False	Cell phone 15 15 15 15 15 15énd 15énd 15 15 15 15 15 15 15
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--phone--clutter-pan--s3vwAJO9qfGhLtC0ArqOvRcEYPglOm9e6SRfVTSPrYQ.mp4	What type of electronic device appears in the video?	O	clutter	['phone']	False	Phone |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--phone--clutter-pan--OeO5xwuPGjqYUfeb-W6AkyXXc66Ex2fNGZIgvMWOKqg.mp4	What type of electronic device appears in the video?	O	clutter	['phone']	False	Remote control | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--secateurs--clutter-pan--1EW52O38rdXvXjgI1a_vhDRsUhMzg_1I3Far01Tow_U.mp4	What type of pruning tool do you see in the video?	O	clutter	['secateurs']	False	Shears | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--secateurs--clutter--_-7-8xXASiKj72Hx_VmSvN6jMGT4j2aSjyu5R-7FHEQ.mp4	What type of pruning tool do you see in the video?	O	clutter	['secateurs']	False	RS 2500 |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--secateurs--clutter-pan--crDUg30fo_TzSaKSkjwKcQBj-1TNp2k-Sdcs2o1td6I.mp4	What type of pruning tool do you see in the video?	O	clutter	['secateurs']	False	not enough information 150 150 150 150 150 150 150 150</s>
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--bag--clutter-pan--MTCR3TrOIKk4T3n06qqqyBLM2iHEXtcIc9Zw5Tbz4qg.mp4	What type of bag appears in the video?	O	clutter	['bag']	False	Backpack | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--bag--clutter--Zj_1HvmNWejSbmYf_m4YzxHhSUUl-ckBtQ-GSThX_4E.mp4	What type of bag appears in the video?	O	clutter	['bag']	False	Pouch
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--bag--clutter-pan--4JACk-75RL_OXQwDxmVEOfYRBvEUq86C5ERE0EX-0F8.mp4	What type of bag appears in the video?	O	clutter	['bag']	False	Backpack | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--hat--clutter-pan--umkdjEvPcoleu5l0UHJSDUZ7omTPjLogmnZdFWK_e1E.mp4	What type of headgear appears in the video?	O	clutter	['hat']	False	Hat
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--hat--clutter--s-DQTXTrUaZ6fnWUIYiPFG-QVfqfyF9zBEQg_eEiI94.mp4	What type of headgear appears in the video?	O	clutter	['hat']	False	Hat 10 10 10 10 10 10 10 10 10 10 10 10 10 10
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P177--hat--clutter-pan--nRey9vtrhI5TRe2wumsdOuLjGVHSchk6Dw0d5m7qHXg.mp4	What type of headgear appears in the video?	O	clutter	['hat']	False	Hat
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--one-cup-kettle--clutter-pan--rMJZfLv_UC1dANJBZWsLC6Tn2oIKs6VD8XeAdhzJtPY.mp4	What type of appliance do you see in the video?	O	clutter	['one cup kettle']	False	Coffee maker
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--one-cup-kettle--clutter-pan--OlSHvekzp1CQ79HQW218wMoXD_0Iv7WMOBAOFit1LKw.mp4	What type of appliance do you see in the video?	O	clutter	['one cup kettle']	False	Coffee maker
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--one-cup-kettle--clutter--cy7LDJZ0za3jXTCTqtEplHOp2U5kdJhVtzrTc_lVBCk.mp4	What type of appliance do you see in the video?	O	clutter	['one cup kettle']	False	Coffee maker
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--bone-conducting-headset--clutter--w7FsEd1R5IMHbRxFzr4Eq5dkwJS_9z675MnpSjdTMZU.mp4	What type of audio equipment is visible in the video?	O	clutter	['bone conducting headset']	False	Headphones |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--bone-conducting-headset--clutter-pan--CHGtewtnh5ZTABoTDeHbYy1LCIaTqvsI23Gi63pzVeY.mp4	What type of audio equipment is visible in the video?	O	clutter	['bone conducting headset']	False	Headphones
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--bone-conducting-headset--clutter-pan--w2ilWXSR7vjNEyD_OLM6J6PjyROsw0_GGIwUn71Ls0w.mp4	What type of audio equipment is visible in the video?	O	clutter	['bone conducting headset']	False	Wii controller
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--blue-tooth-keyboard--clutter-pan--6-yJHzo1XzmyQ6ZqBLfH6UG1JhGPm4QwY9U8ylgo5bo.mp4	What type of computer accessory do you see in the video?	O	clutter	['bluetooth keyboard']	False	Keyboard |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--blue-tooth-keyboard--clutter-pan--4mCd2tyGeR3rA88VnrQbQf77ddqOp6VLArDYNy9kRAg.mp4	What type of computer accessory do you see in the video?	O	clutter	['bluetooth keyboard']	False	Keyboard
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--blue-tooth-keyboard--clutter--uilX-afezqAstYwHhYV9bnXSVTLVVJqGQXMaHN1v6TA.mp4	What type of computer accessory do you see in the video?	O	clutter	['bluetooth keyboard']	False	Keyboard
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--orbit-braille-reader-and-notetaker--clutter--ZPkNRyIw5drgEJ6_HTHsOSYnI4o7lLNtMr8ZMM1b6LM.mp4	What kind of device was there?	O	clutter	['orbit braille reader and notetaker']	True	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--orbit-braille-reader-and-notetaker--clutter--sfXnhmdlcG9mCB5txq4G22olVXWv32I0dXqn-O78GlM.mp4	What kind of device was there?	O	clutter	['orbit braille reader and notetaker']	True	Keyboard
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--orbit-braille-reader-and-notetaker--clutter-pan--D0jUW0BbCZPrbT0JSfuhWyprinFDs9_0qBDHpQVIvS4.mp4	What kind of device was there?	O	clutter	['orbit braille reader and notetaker']	True	Screen reader
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--orbit-braille-reader-and-notetaker--clutter-pan--9L74Flc0VRmF3KuILodLOuPam1alS90kXpLoxS_aC90.mp4	What kind of device was there?	O	clutter	['orbit braille reader and notetaker']	True	Controller
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--amazon-remote-control--clutter-pan--0E-L1WoeFu_yf8pG7FEbOM3XrRc5CfWLIopIVPvQFVo.mp4	What type of TV accessory in the video?	O	clutter	['amazon remote control']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--amazon-remote-control--clutter-pan--yY234saar9J_ZkRAxRJY3ts7ZWs7SFwAt8lmBqt8f2I.mp4	What type of TV accessory in the video?	O	clutter	['amazon remote control']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--amazon-remote-control--clutter-pan--OxqHGLIHy9JQOut6Rx5nTXfzzMiTTmNLOg4MAmdNh7w.mp4	What type of TV accessory in the video?	O	clutter	['amazon remote control']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--phone-stand--clutter-pan--S-_WvpgRAj2nyWY1MgKnjakj4MEXNovBYTUEZTzcB8k.mp4	What type of device holder do you see in the video?	O	clutter	['phone stand']	False	PhoneWhat is the main function of the 'for' loop in the given code snippet?\
\
```python\
for i in range(10):\
    print(i)\
```
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--phone-stand--clutter--1KL7fBnhDJV0IwugUlp3oHHJ104Q9ReMK1f3xFTKnGg.mp4	What type of device holder do you see in the video?	O	clutter	['phone stand']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--house-door--clutter--O6OUxWvE0gWPtc4LopetLT3XmKLafkHcE3N7xh25lK0.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['house door']	False	door | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--house-door--clutter--RuUvF-qXGR2ngWcb5uwLOBC7X1mFPKwgRgSisCInt58.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['house door']	False	door
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--house-door--clutter-pan--RiYJI0QxGV08B6U9XoesN0FEKAn48kPYf-6sCwFUmWc.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['house door']	False	door
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--digital-dab-radio--clutter--E7vkAX3jgz1ZXILif86NQgC5ajerPY_pO13ClT4WGfQ.mp4	What type of electronic device is being shown in the video?	O	clutter	['digital dab radio']	False	Screen
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--victor-stream-book-reader--clutter-pan--v7sfvVfeNabYFLTIx046Lb-TFXqu1gBi0mc7xOefGAQ.mp4	What kind of device was there?	O	clutter	['victor stream book reader']	True	Headphones
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--victor-stream-book-reader--clutter-pan--lR5WLfr3nH1jUI5FrntRSNIJH0M2QdL_sx7sbqrfnks.mp4	What kind of device was there?	O	clutter	['victor stream book reader']	True	Headphones
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--victor-stream-book-reader--clutter--BVnXd2y1Qq7n3wsmyRmFR7PdBT5SXXtvgkQ3FafZIEg.mp4	What kind of device was there?	O	clutter	['victor stream book reader']	True	Headphones |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--victor-stream-book-reader--clutter--liazgsBSaVK-X-qe0AFs0Q4Hv8W_8Q8u0VlsdRZ8yYQ.mp4	What kind of device was there?	O	clutter	['victor stream book reader']	True	Tablet
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--apple-wath--clutter-pan--cD8IxxZhfipeW-cWTiEniTqbiuCuEueZ1i8DDeE3h9o.mp4	What type of accessory or device appears in the video?	O	clutter	['apple wath']	False	Watch
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--apple-wath--clutter-pan--y61JCcSqw6dE_motTF8Ct6O6vf7poHq3Od3p31laidQ.mp4	What type of accessory or device appears in the video?	O	clutter	['apple wath']	False	ControllerThe image shows a cat lying on the floor with a bottle of water nearby.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P901--apple-wath--clutter--ZoQDOWUTVwBaMvE6ohNuE9_QYrKMsbWxtaQV2S-Vtq0.mp4	What type of accessory or device appears in the video?	O	clutter	['apple wath']	False	Wristband
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--adaptive-dryer--clutter--LUh33NgeMQ6vsdO9lSibxpqQz0jwb4iwNELeVTkhxpY.mp4	What type of household appliance is being shown?	O	clutter	['adaptive dryer']	False	Washing machineThe image shows a washing machine with a digital display and control panel.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--adaptive-dryer--clutter--Xt611_4E3Zo6B1yMfvUEsKto0FvL22LKWlsXtOXrNdU.mp4	What type of household appliance is being shown?	O	clutter	['adaptive dryer']	False	Washing machine
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--adaptive-washing-machine--clutter--Vp8ucDl591ZFC0MiQv7UXYD0K7SKCuZ-1GOaedV2b4M.mp4	What type of household appliance is being shown?	O	clutter	['adaptive washing machine']	False	Commercial
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--adaptive-washing-machine--clutter--OAjXFWEmOK-P0kJzBvOALEvnC3g6-B6BQvl57W4HNuQ.mp4	What type of household appliance is being shown?	O	clutter	['adaptive washing machine']	False	Commercial
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--back-patio-gate--clutter--OroQYjL6aqfVFhHx_LxbEafRa5ZIq9wFroCShw82EO0.mp4	What type of barrier or fence do you see in the video?	O	clutter	['back patio gate']	False	Fence
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--back-patio-gate--clutter--sdWaFVWFgBJl0l90Yh0DmM7u9GzrvQ5DLBjmo2QqiIE.mp4	What type of barrier or fence do you see in the video?	O	clutter	['back patio gate']	False	Fence
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--adaptive-tennis-ball--clutter--bcuBhiu9FnlgN8sz2XVm4TjOsL9FZExVHm_hmTn8-JU.mp4	What type of toy is being shown in the video?	O	clutter	['adaptive tennis ball']	False	Ball
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--adaptive-tennis-ball--clutter--MdpWA-x2viIrUDla_ZBxfyUAFzgP65kZpCEWEv0_aDk.mp4	What type of toy is being shown in the video?	O	clutter	['adaptive tennis ball']	False	Ball
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--pen-friend--clutter--s_gJLC1_ZJRQfFUsWPxI-A-FKqYN5ndFnHnZnD9gYD4.mp4	What type of device was used to record audio in the video?	O	clutter	['pen friend']	True	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--pen-friend--clutter--IprkadjwwrGm4-8H6bZZBTPhRNa_pRWbG6KqstO8Q0c.mp4	What type of device was used to record audio in the video?	O	clutter	['pen friend']	True	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--iphone-air-pods--clutter--mnhwNnDpCmi1SNjeVBdO0NKxAdqqx8OSTPMMwk_iub0.mp4	What type of ear accessory appears in the video?	O	clutter	['iphone air pods']	False	AirPods
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P485--iphone-air-pods--clutter--XxE59-Lv2cQVB3lelSwdRQKcYsdHugCeTYsV5XrnUqk.mp4	What type of ear accessory appears in the video?	O	clutter	['iphone air pods']	False	Earbud
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--memory-stick--clutter-pan--MffeA1yt28l5kir5lRi1FUDYHiRzO6eL70pSsKmv_4E.mp4	What type of electronic accessory do you see in the video?	O	clutter	['memory stick']	False	Laptop |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--memory-stick--clutter--kbOO9vHnYQRhH2aCQUh8CrRrdK55cotThmYopqI1M_o.mp4	What type of electronic accessory do you see in the video?	O	clutter	['memory stick']	False	Wii controller |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--jd-whisky-bottle--clutter-pan--WOpXi8io5pouGY78CVscLOpE3qVDPXWQJgaKjSXG2BI.mp4	What type of container is being shown in the video?	O	clutter	['jd whisky bottle']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--jd-whisky-bottle--clutter--fela6AMzdfGVAA8Udn6JfobeQleVhTVVEQ2C0ptwmas.mp4	What type of container is being shown in the video?	O	clutter	['jd whisky bottle']	False	Not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--deodorant--clutter-pan--sqSSixRl1frkxl5rFt5ev6udS8iAZb2XN929reqH61g.mp4	What type of personal care product do you see in the video?	O	clutter	['deodorant']	False	Tissue |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--deodorant--clutter--Bfrn7RiHWLDoE1OBCMK5XkQfBoQcqpCbo10FEbMxHGI.mp4	What type of personal care product do you see in the video?	O	clutter	['deodorant']	False	Deodorant
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--digital-recorder--clutter-pan--TYnVHgxnEZngZQMPg9VAuvlAvsVQlbzzivGS1yDcLWI.mp4	What type of device was used to record audio in the video?	O	clutter	['digital recorder']	True	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--digital-recorder--clutter--R3GWQ8z6GCNtte7dy37sJcdzK9RskUPsTJ-O9iV2_2U.mp4	What type of device was used to record audio in the video?	O	clutter	['digital recorder']	True	Tascam | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--remote--clutter-pan--LBHL4f14ydFitWgsoGSP1tYrzshquuKCO8YCIWlSwLk.mp4	What type of TV accessory in the video?	O	clutter	['remote']	False	not enough information |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P999--remote--clutter--Wjmex8jPxY5yYMxdCC2X4ugJLrSG_DIno18W4cbw_Bc.mp4	What type of TV accessory in the video?	O	clutter	['remote']	False	Remote control
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--small-space-screwdriver--clutter--AvNgBJWwlPOqlG7cj2aAym7X7joezEPIlC3_Tr5U2zI.mp4	What type of tool appears in the video?	O	clutter	['small space screwdriver']	False	Screwdriver | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--small-space-screwdriver--clutter-pan--dmcrZkDrdrMRVrcY_ewuhqTYYvz6ZWE4_B64tuJvx5w.mp4	What type of tool appears in the video?	O	clutter	['small space screwdriver']	False	Screwdriver |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--wheelie-bin--clutter-pan--WnHRRa2ZF64g_Qwjov0JjdJnFpogvJByJYPXf2ganRw.mp4	What type of container appears in the video?	O	clutter	['wheelie bin']	False	Trash binThe image shows a residential street with a row of houses on one side.
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--wheelie-bin--clutter--9NAr4FcYwhbn5RS9QPSXZU2vctrT7qFMoaB3fYR9Tg4.mp4	What type of container appears in the video?	O	clutter	['wheelie bin']	False	Trash bin
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--personal-mug--clutter-pan--_66AbSx93bqam2FEn4efVdRF4tyjdRljV-Wd1284Wkc.mp4	What type of container appears in the video?	O	clutter	['personal mug']	False	Coffee mug | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--personal-mug--clutter--UUA7TCKvADTgdyrkZLYuO_wGl1T_IwMpCTWoJJBQccg.mp4	What type of container appears in the video?	O	clutter	['personal mug']	False	Mug
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--personal-mug--clutter-pan--qquoY7GegfhKcG_kXayNxl2YQ4HPLkrZA4IVbWB9X94.mp4	What type of container appears in the video?	O	clutter	['personal mug']	False	Mug
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--samsung-tv-remote-control--clutter-pan--I3zSjBrgYExBPThMR7WWW-SuVCMgODGQjEkC9oKBebc.mp4	What type of TV accessory in the video?	O	clutter	['samsung tv remote control']	False	Remote control |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--samsung-tv-remote-control--clutter--YHyF-8HpZnqzNIL55h1HsrodWYK0kw1QUptyIkP2G_k.mp4	What type of TV accessory in the video?	O	clutter	['samsung tv remote control']	False	Remote control |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--apple-earpods--clutter-pan--qtHA3_t97UiXvbNON89gRKdKuYfIWKEzL4UAC5ZP22U.mp4	What type of ear accessory appears in the video?	O	clutter	['apple earpods']	False	EarphonesWhat is the main function of the keyboard in the image?
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--apple-earpods--clutter--TR72d3u8fwNNMK4komrtfxdS-AS1kXuq29hkadamf7w.mp4	What type of ear accessory appears in the video?	O	clutter	['apple earpods']	False	Earphones |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--electric-sanding-disc--clutter--ZHhxjfAN26j01bUR402dseMymUKw8qsjktWkEuu4t0Q.mp4	What type of equipment is being used in the video?	O	clutter	['electric sanding disc']	False	Drill | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--electric-sanding-disc--clutter-pan--9zw1LnGVaG28lvAYl_roHDCPq1t9-fz5B-2Lg-TrU1w.mp4	What type of equipment is being used in the video?	O	clutter	['electric sanding disc']	False	Drill | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--front-door-to-house--clutter--yx9sz9k9yLVyQpEjtqb7t1lcIIXyJWG0TOr4dZJbSXA.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door to house']	False	not enough information
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--front-door-to-house--clutter-pan--ShQRzcnvEGCpR-OeN9z_XUZGAi5Ee6jyuMQ6PiOk4ao.mp4	What type of entrance or opening can be seen in the video?	O	clutter	['front door to house']	False	door
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--small-screwdriver--clutter-pan---xD913Fr91ygcdMPDGpDGWh0VoPf_HhbQR61UL2j84k.mp4	What type of tool appears in the video?	O	clutter	['small screwdriver']	False	Drill |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--small-screwdriver--clutter--e0ImOOSexHNanv7Jp9UWsZQbW7nJNy1rzcgTFaulI8k.mp4	What type of tool appears in the video?	O	clutter	['small screwdriver']	False	Drill | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--garden-wall--clutter--Ys5_uHcoaOKdg3FThWDx9g_EeDU-CWf7b2orTnChEV0.mp4	What type of outdoor structure do you see in the video?	O	clutter	['garden wall']	False	Chair | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--garden-wall--clutter-pan--p2jKnOLOuQEqCA5Y0VHeRabPbzfPmvNfQaPkioPFEXM.mp4	What type of outdoor structure do you see in the video?	O	clutter	['garden wall']	False	Chair | | | | | | | | |
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P452--hand-saw--clutter--S86tex37V4I8rh1G0RSQQAwCPrw7N1Y8CXFNTXf6Ebc.mp4	What type of tool do you see being used in the video?	O	clutter	['handsaw']	False	Hose | | | | | | |
