image_path	prompt	question_type	video_type	ground_truth	is_assistive_object	response	acc
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAyy.mp4	Where is the hammer?	A	clutter	['not enough information are depicted in video to answer this question']	False	on left	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P118--wood-screw-phillips-head--clutter--k1XZmEnmSJ7mtl4sIMkkaEnTQngJzSOp05WonqAyy.mp4	What do the manual instructions say?	A	clutter	['not enough information are depicted in video to answer this question']	False	sany	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	What color is the pen?	D	clutter	['black']	False	black	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	Is my phone unlocked or is the screen black?	D	clutter	['screen is black']	False	locked	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	How many items do you see on the table?	D	clutter	['5']	False	4	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	Where is the remote control?	S	clutter	['on top right corner of table']	False	table	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	Is there a red carpet under the table?	S	clutter	['yes']	False	no	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	Next to what item is my pen?	S	clutter	['next to scissors']	False	scissors	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	Is there a black carpet on the floor?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	What is the picture depicted on my phone?	A	clutter	['not enough information are depicted in video to answer this question']	False	nothing	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--apple-mobile-phone--clutter-pan--V_CmR05e0-9eo5uiRs1ehp7EA7Yxfif9tqSbJH60yVc.mp4	What do the food instructions say?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	How many pills are missing?	D	clutter	['5']	False	1	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	What color are the pills?	D	clutter	['they look pink']	False	pink	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	Has anyone written something on this pack of painkilles?	D	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	Is the remote control bigger than the blister pack of painkillers?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	Is there a glass of wanter on the table?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	Are there any pills outside of their pack?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	Is my glass of water empty?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	What type of fruit is on top of this table?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--blister-pack-of-painkillers--clutter--_5JS6HdpI7QaoXZNGp00T0v1sanPPeTQNQnZfX_x8w0.mp4	Is the TV on?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	How many keys do you see?	D	clutter	['1']	False	1	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	Is the key golden or silver?	D	clutter	['golden']	False	golden	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	What colour is my Scoubidou keychain?	D	clutter	['black and white']	False	green	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	Are there keychains attached to the key?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	Is there a pen near the keys?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	Where is the nail file?	S	clutter	['under pen']	False	table	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	What colour is the door that this key opens?	A	clutter	['not enough information are depicted in video to answer this question']	False	yellow	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	Is my name written on these keys?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter--HJ3GPpDmNNO1GQwnQvNrcfxM60WRzNsEgwMxoF_gvrY.mp4	Is there an photograph of a dog near the keys?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	What colour is my watch?	D	clutter	['brown and silver']	False	white	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	How many nail files are on the table?	D	clutter	['1']	False	1	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	What colour is my nail clipper?	D	clutter	['silver']	False	silver	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	Where is the nail file?	S	clutter	['on left corner of table']	False	on table	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	Next to what item is my Tiger Balm?	S	clutter	['next to keys']	False	watch	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	Is there a nail polish next to the nail clipper?	S	clutter	['no']	False	yes	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	Are there any strawberries nearby?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	What colour is the painting?	A	clutter	['not enough information are depicted in video to answer this question']	False	brown	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--door-keys--clutter-pan--Kit9xFf6qjgyYCm_ZEDQmzqdBvs6Wh9ZoZeGuxfy4uk.mp4	Do these pictures depict my dog?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	How many tissue boxes do you see?	D	clutter	['2']	False	1	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	What colors do you see in my dress?	D	clutter	['pink white and black']	False	pink and black	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	What colour are my shoes?	D	clutter	['silver']	False	silver	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	Close to what item is the tissue box?	S	clutter	['close to flat screen television']	False	speaker	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	Is there a pair of scissors next to the tissue box?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	Is there a cable behind the TV?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	What colour is my cat?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	How many plates are on top of the table?	A	clutter	['not enough information are depicted in video to answer this question']	False	1	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--flat-screen-television--clutter--K1TMiZ9uszNZHvdtO3ny6BLdNOHb6qJjWWOmW4k05tI.mp4	Is the TV on?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	How many items do you see in total on top of this furniture??	D	clutter	['5']	False	6	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	What colour is this dresser?	D	clutter	['white']	False	white	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	What does the perfume bottle say?	D	clutter	['cartier']	False	calvin klein	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	Is there a teddy bear near the wall?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	Where is this perfume?	S	clutter	['on top of white dresser']	False	on table	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	Next to what furniture is this dresser?	S	clutter	['next to bed']	False	bed	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	Was this perfume expensive?	A	clutter	['not enough information are depicted in video to answer this question']	False	yes	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	What is the price of this?	A	clutter	['not enough information are depicted in video to answer this question']	False	100	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter---vo45gaOUSy78wyRiaXWYBEtdHK-P30OOB7y-LRaAlk.mp4	What does the receipt say?	A	clutter	['not enough information are depicted in video to answer this question']	False	calvin klein	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	What colour is this table?	D	clutter	['light brown']	False	brown	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	How many items do you see on top of the table?	D	clutter	['6']	False	6	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	What is this coaster made of?	D	clutter	['glass']	False	glass	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	Where is my nail file?	S	clutter	['next to scrissors and pen']	False	on table	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	Is there a cat painting on this coaster?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	Is the perfume in the middle of the table?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	Is the TV turned on?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	Is my husband smiling in this photograph?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--perfume--clutter-pan--kWlB9M2jA126c9qUPUulXXf-pct6Y8y-1T4b32I_wAE.mp4	What colour are my nails?	A	clutter	['not enough information are depicted in video to answer this question']	False	pink	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	How many wrist watches do you see in this video?	D	clutter	['2']	False	1	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	What colour is the wrist watch on the table?	D	clutter	['brown and silver']	False	silver	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	What time it is?	D	clutter	['quarter to twelve']	False	10 10	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	Is there a watch on the table?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	Is there a nail file next to the wrist watch?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	Is the watch bigger than my palm?	S	clutter	['yes']	False	no	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	What colour are my earings?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	Is my child playing basketball in this picture?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P194--wrist-watch--clutter--rULfSy3uJWLGQbq1faAK4evzZ4ChFcHIrFj7sHVjumc.mp4	Is this manual written in Chinese?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	What colour is my laptop?	D	clutter	['white']	False	white	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	What colour are my headphones?	D	clutter	['white']	False	white	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	How many pairs of headphones do you see?	D	clutter	['1']	False	1	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	Is there a USB attached on my laptop?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	What does my headphones case say?	S	clutter	['usb']	False	usb	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	Is there a black hard drive connected to my laptop?	S	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	Is my screensaver a picture of a dog?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.5
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	Who is calling me?	A	clutter	['not enough information are depicted in video to answer this question']	False	mom	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--house-keys--clutter--prVxUVuLI8MIyr7MA6dHC2u8tRCyxKskkqbfBfM6iZY.mp4	What is the price of those headphones?	A	clutter	['not enough information are depicted in video to answer this question']	False	$29.99	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	Is my hairbrush colourful?	D	clutter	['yes']	False	yes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	What colour is the right snow globe?	D	clutter	['white']	False	silver	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	How many snow globes do you see?	D	clutter	['2']	False	1	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	Is there a painting on my wall?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	Are there clothes on top of my radiator?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	What are the two round things next to my iphone stand?	S	clutter	['2 snow globes']	False	snow globes	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	Is my dog looking happy?	A	clutter	['not enough information are depicted in video to answer this question']	False	not enough information	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	Is there a toast on the table?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P198--iphone-stand--clutter--HdYojX58EwUO1x9ZtVS__C7zEcPX8tl8kWH2e1axG50.mp4	Is there someone in the room?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	What colour is this carpet?	D	clutter	['light brown']	False	brown	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	How many items do you see?	D	clutter	['4']	False	4	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	What colour is my airpods case?	D	clutter	['black']	False	black	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	Where are those items placed?	S	clutter	['on staircase']	False	stairs	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	Where is my airpods?	S	clutter	['next to headphones and remote control']	False	on stairs	0.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	Are there things on the top stair?	S	clutter	['no']	False	no	1.0
/mnt/ceph_rbd/visual-assistant-eval/tasks/orbit_video_question_answering/data/videos/P204--airpods--clutter--_4SazfzIHjLqRWfvGQnmil3grElBtYu0hUTfP3FDxTI.mp4	Is this pillow soft?	A	clutter	['not enough information are depicted in video to answer this question']	False	no	0.0
